Date,SAN_Adj_Close,SAN_Close,SAN_Volume,SAN_High,SAN_Low,SAN_Open,BBVA_Price,IBEX,SP500,EURUSD,OIL,eventos_negativos,gdp_growth_x,hicp_es,ecb_refi_rate,ecb_refi_rate_diff,bce_hike,house_price_index_es,vix,bce_hike_strict,hicp_es_yoy,hicp_es_gap_ecb,year,gdp_growth_y
2003-12-16,0.15271525851629789,0.5405144253871907,0.038593432056788786,0.5316451336884641,0.5406165183172787,0.5416898095201916,0.4577086341589595,0.15015992315334914,0.06414175694612312,0.42644669654085643,0.3855237406206816,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.09231814776562669,0.0,,0.3577750292809882,0.0,0.7875612001861129
2003-12-17,0.15448351431161825,0.5442745214864535,0.03483955988100184,0.5338683124253673,0.54212517764342,0.5454402871296957,0.45883021503131843,0.1520532117265292,0.06435899179614818,0.43897472107879776,0.38803849624428943,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.0875594751417568,0.0,,0.3577750292809882,0.0,0.7875612001861129
2003-12-18,0.15695923488827393,0.5495386725981173,0.035571882819935736,0.5390557839157804,0.5443881250740585,0.550690972313304,0.46668139247204515,0.15982265951145436,0.06640265727781536,0.44225289962231074,0.39000657311648956,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.09544526585774601,0.0,,0.3577750292809882,0.0,0.7875612001861129
2003-12-19,0.15802024460273015,0.5517947551167188,0.07022308275474133,0.5412790034809127,0.5496683911569797,0.5529412836744596,0.46724218290822467,0.1629716420568531,0.0663189769756988,0.43630715620948757,0.3862344396810778,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.09898027906597284,0.0,,0.3577750292809882,0.0,0.7875612001861129
2003-12-22,0.15837385202170004,0.5525467826229193,0.11459800576217856,0.5457254017829484,0.5519313801461915,0.5536913874615117,0.4711677716285881,0.16311879032626586,0.06700768943403398,0.4384935410911852,0.37994754019482946,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.10605030548242647,0.0,,0.3577750292809882,0.0,0.7875612001861129
2003-12-23,0.16367871313643442,0.5638270709207078,0.040373875700418824,0.5531360520102646,0.5587202639966806,0.5649428202900244,0.4773365777607765,0.1707116314479994,0.06750332825633548,0.43866195408684927,0.38038488945229293,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.0999320084042109,0.0,,0.3577750292809882,0.0,0.7875612001861129
2003-12-29,0.16756914457528946,0.5720992906254341,0.0459066379270839,0.562028889442565,0.5685264664994523,0.5731938792960847,0.4857485456376826,0.1769801381450179,0.06966927305271517,0.45178846954736773,0.382844985542543,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.10808972919760518,0.0,,0.3577750292809882,0.0,0.7875612001861129
2003-12-30,0.17039847257091492,0.578115510675038,0.04353588489961251,0.5709216860466363,0.5768240096760826,0.5791947095925003,0.48799170738240044,0.17470427365133012,0.06969502537104258,0.4619598311692352,0.3849770618692739,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.1161114849522969,0.0,,0.3577750292809882,0.0,0.7875612001861129
2004-01-05,0.17817899177645616,0.5946599500844902,0.06700859711326004,0.5857429865012688,0.5926648079248459,0.5956968276046211,0.505937224008572,0.19179306393257012,0.07171936188151665,0.4835554874194743,0.39038925241336647,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.11352820108230816,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-01-07,0.17570317747102712,0.5893957989728265,0.05872458549262656,0.5953769787784051,0.5934191791464897,0.590446142421013,0.505937224008572,0.1920187200188994,0.07238073091718836,0.4763543864498221,0.3895145538984395,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.08647178076481618,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-01-08,0.1742884666088277,0.5863876889480244,0.08779367607793702,0.5879662468946304,0.588893201168066,0.5874457272728053,0.5036940622638539,0.19493222701337587,0.07328027452167771,0.4973241357084228,0.3914826307706396,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.08796735729152458,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-01-09,0.17676424967133228,0.5916518400596882,0.05442473718831081,0.5850019541411206,0.5858758825157835,0.5926964124564134,0.5031332161605675,0.19308798786333337,0.0716614338977275,0.5104571788044314,0.3932867081883088,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.10346702161243773,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-01-12,0.17676424967133228,0.5916518400596882,0.05415323367994265,0.5805555150108558,0.5866302537374274,0.5926964124564134,0.4924780865389435,0.19406897632608522,0.07252556069829288,0.4920018747369126,0.39552812443621277,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.10441875095067582,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-01-13,0.1746422302424198,0.5871397578859645,0.05970046308036124,0.5864841005178755,0.5904018604942072,0.5881958723856127,0.49135650566658434,0.19519711305824972,0.07155844426768126,0.49903642774961243,0.39394272686088966,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.12100612261486937,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-01-14,0.1728740056900239,0.5833796617867018,0.05185655667160068,0.5783323362739525,0.5828586469806475,0.5844453947761084,0.48911328825475947,0.19833627613905558,0.0730549859336555,0.47793053066505986,0.39432540615776657,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.10346702161243773,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-01-15,0.17075201750403587,0.5788674967494987,0.04828459081350256,0.5716627184067845,0.5775783808977264,0.5799447720537967,0.4919172404356568,0.19629579139663544,0.07330119459720683,0.4700992331147318,0.38853051546233947,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.08728755803069152,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-01-16,0.1728740056900239,0.5833796617867018,0.03418785723351526,0.5738859788001461,0.5828586469806475,0.5844453947761084,0.498086046567845,0.19845396601468934,0.07455311870396578,0.43834918709490167,0.3974415209205975,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.07967368442576755,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-01-20,0.16580076380827138,0.5683391945261711,0.1388645206062245,0.568698507309733,0.5730524029193027,0.5694434016865806,0.4874309169462209,0.19929762567262144,0.07438255624779727,0.46823773797660806,0.4036190909129016,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.08252888540682157,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-01-21,0.16827632817030472,0.5736033456378349,0.08246977510860612,0.56351103581932,0.5722981148148053,0.5746940868701886,0.4930388769751228,0.20557595183423294,0.07580667320158754,0.47918327716769227,0.3947627658424589,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.07070019933283775,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-01-22,0.1742884666088277,0.5863876889480244,0.1965111730664835,0.5783323362739525,0.5828586469806475,0.5874457272728053,0.49864689267113166,0.21042202526026133,0.07521448773963751,0.489516337645862,0.3966761623268436,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.07573078906777295,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-01-23,0.1742884666088277,0.5863876889480244,0.035818932525429406,0.5798144826507075,0.588893201168066,0.5874457272728053,0.49864689267113166,0.21171694919102468,0.0748299119286428,0.4672960799310828,0.39673082186020137,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.07749829567188637,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-01-26,0.17075201750403587,0.5788674967494987,0.07762119130953057,0.5790734502905592,0.579841328328365,0.5799447720537967,0.4896741343580459,0.20356492548559169,0.0770537847088116,0.452422582709338,0.3941614067032358,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.07355540031389174,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-01-27,0.17110565616593018,0.579619565687439,0.12223773277181657,0.5798144826507075,0.5843673063067888,0.580694917166604,0.48799170738240044,0.20647848037989547,0.07523220596323119,0.4757295984814105,0.3922479893643935,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.08443235704963753,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-01-28,0.1742884666088277,0.5863876889480244,0.08576863959767674,0.5753680435204427,0.579841328328365,0.5874457272728053,0.4930388769751228,0.211903327418982,0.07272670771558709,0.44522726335969165,0.3895145538984395,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.10387491672854529,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-01-29,0.16686180476565207,0.5705953184765122,0.07941976793125002,0.5694395396698814,0.5745610622454439,0.5716937543734917,0.4823837473534987,0.20176973575868684,0.07363267466721071,0.4402267215659459,0.38508640179044695,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.10876952845843824,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-01-30,0.1650933615127849,0.5668351809455099,0.08340362453420899,0.5642520681794683,0.5655091894057429,0.5679432354382321,0.474532569912772,0.19360789258866096,0.07315314332090347,0.4493046109911576,0.38639843913560856,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.10183546708068708,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-02,0.1664307773798853,0.5638270709207078,0.05339458820004124,0.5546181983870196,0.5617375826489631,0.5611923426805201,0.4678029733444042,0.19642334863668953,0.07381773385177406,0.443823448721413,0.3969495017025475,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.10836165927501021,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-03,0.1660743268547901,0.5630750848462469,0.10568858663108331,0.5546181983870196,0.5617375826489631,0.5641927578287278,0.4616342228793228,0.19659008793546096,0.07394164355734945,0.45976952970624296,0.3921386494432204,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.11148877736712948,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-04,0.16108111391148386,0.5525467826229193,0.1273707631722002,0.5479485805198516,0.5481597318308384,0.5536913874615117,0.4492966662820533,0.18957602042678556,0.07241131547831406,0.4605565760425703,0.3866717785113125,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.11869476882228563,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-05,0.16215096537356058,0.5548028237097813,0.12839468092549738,0.5509128732733615,0.5511770504831209,0.5491908060649555,0.4470534488702283,0.19549140959707534,0.07274440629591736,0.46556364547180684,0.386562459444597,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.11651935413572492,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-06,0.16785739179630163,0.5668351809455099,0.04290927688566064,0.558323564328907,0.5572116462291127,0.5566917612839639,0.45939100546749795,0.202927282984803,0.07502461595553928,0.4855971452971459,0.38328232437277765,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.0932698771038648,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-09,0.17142395908026706,0.574355414575775,0.08675359632242968,0.5657342145562232,0.5760697215715852,0.5731938792960847,0.48182290125021227,0.21374761446885182,0.07454991685203033,0.4846640664296944,0.38519574171162,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.09857238394986528,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-10,0.1735639119478161,0.5788674967494987,0.15504088248233708,0.5679573932931264,0.5768240096760826,0.5739440244088923,0.4907957152304048,0.2173478133872545,0.0754719716363848,0.4832531646443117,0.3908812716314165,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.09245409983798947,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-11,0.17285069846838128,0.5773634417370979,0.09575125614904027,0.5672163609329781,0.5753154334670878,0.5761942944442926,0.4907957152304048,0.2198297429379129,0.07743838016306973,0.5059400550447521,0.3915919706918126,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.08497620423810781,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-12,0.173207398936872,0.578115510675038,0.07812250322743876,0.5694395396698814,0.5760697215715852,0.578444564479693,0.48911328825475947,0.2242539625850617,0.07652919171624725,0.504061961062094,0.3914826307706396,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.0838885098611672,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-13,0.17035404513234145,0.5720992906254341,0.029985416243550233,0.5679573932931264,0.5722981148148053,0.5761942944442926,0.4868700708429345,0.22006512268918066,0.07551542253504251,0.48997233961086684,0.3946534259212858,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.0875594751417568,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-17,0.1664307773798853,0.5638270709207078,0.04793227940207932,0.5649931005396165,0.5662635190688137,0.5761942944442926,0.4857485456376826,0.22588246091302244,0.07731447045749437,0.5103020075836202,0.39793354013864757,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.08511215631047053,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-18,0.1682141547506413,0.5675872084517104,0.034397027312203794,0.5605467430658101,0.5692807961625228,0.5694434016865806,0.4896741343580459,0.22824660478839254,0.0764825193223907,0.489516337645862,0.3995189377139706,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.0876954401804593,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-19,0.17427721915602426,0.5803715517618997,0.041862794093540115,0.5694395396698814,0.5730524029193027,0.5701935467993879,0.501450844852029,0.23389706001398103,0.07571656955233672,0.49451949049380417,0.4025257125556285,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.09055064116151332,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-20,0.1699974071496996,0.5713473045509732,0.03949505866175985,0.5657342145562232,0.5715437851517348,0.5761942944442926,0.4924780865389435,0.22381251777682343,0.07524185080556434,0.46087643018162283,0.40033895584108226,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.09381373725867487,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-23,0.16964083165290664,0.5705953184765122,0.0413206102490828,0.5649931005396165,0.5715437851517348,0.5724438168347883,0.49135650566658434,0.22453848755912165,0.07473978863612854,0.46556364547180684,0.3935053671761974,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.09721278542819917,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-24,0.16714420955979128,0.5653311259331089,0.030445703405228786,0.5598057107056619,0.5632462004165312,0.5694434016865806,0.4829444821225712,0.21614121673800069,0.07443404124118869,0.4821460776650608,0.3947627658424589,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.09191025264951916,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-25,0.1675007225707353,0.5660831534393094,0.07448791409026699,0.5598057107056619,0.5640005300796017,0.5656929240770763,0.48518769953439617,0.21751460058585326,0.07517105648424321,0.45383889310698433,0.40077631552577453,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.07872195508752944,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-26,0.1653608946748841,0.5615710298338461,0.02783376511600294,0.5590645966890552,0.5602289233228219,0.5709436092606843,0.48518769953439617,0.21620008562573123,0.07537059275393801,0.4461722784748974,0.3998469366230323,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.07736233063318387,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-02-27,0.1707106518720589,0.5728513595633742,0.041769998019548685,0.562028889442565,0.5677721783949549,0.5664430278641281,0.4964036752593067,0.22495052187340825,0.07537540535347287,0.45337468497164823,0.40340041107055546,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.07355540031389174,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-01,0.16785739179630163,0.5668351809455099,0.04349732966021988,0.56351103581932,0.5700351258255935,0.5679432354382321,0.4964036752593067,0.2299535630334425,0.07715033134846014,0.4461722784748974,0.4072272248937825,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.07205981082084362,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-02,0.16928406869856696,0.5698432495385721,0.033769245144706715,0.5598057107056619,0.5707894554886641,0.5709436092606843,0.5020116352882085,0.23521162287393027,0.07604482812714175,0.4080016501862518,0.4061338465365094,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.07777021278295163,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-03,0.16357757978997697,0.5578109337345831,0.06936929605575148,0.558323564328907,0.556457316566042,0.5589420726451197,0.49584282915602024,0.2279915861079388,0.0763554077648799,0.4059534646730891,0.4014323341983554,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.07355540031389174,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-04,0.16928406869856696,0.5698432495385721,0.09809439970423474,0.5590645966890552,0.5602289233228219,0.5709436092606843,0.5031332161605675,0.23363226976876172,0.07697332590189393,0.4084679098641708,0.40602450661533634,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.07151596363237328,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-05,0.16928406869856696,0.5698432495385721,0.044834754842067726,0.5649931005396165,0.5670178487318842,0.5709436092606843,0.5031332161605675,0.2344366036684945,0.07729355038196523,0.43364723799889515,0.40941396075387115,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.0726036580093139,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-08,0.16928406869856696,0.5698432495385721,0.01867850943087769,0.5612877754259584,0.5715437851517348,0.5709436092606843,0.5064980144447513,0.23675179392038148,0.07573908073220187,0.44273594464863475,0.40564182731845944,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.09041467612281079,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-09,0.1653608946748841,0.5615710298338461,0.03466630477722594,0.556841417952152,0.5632462004165312,0.5626925502546241,0.4975252561316657,0.2286095896795416,0.0746738069143423,0.42599554367650194,0.4040564297431363,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.10142759789725905,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-10,0.1660743268547901,0.5630750848462469,0.03141495872480862,0.556841417952152,0.5587202639966806,0.5641927578287278,0.4975252561316657,0.2292178216863786,0.07198810136819653,0.4123691978412547,0.4030723913070362,0,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.12957171259169162,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-11,0.15715781491610323,0.5442745214864535,0.05187549068801537,0.5457254017829484,0.5443881250740585,0.5454402871296957,0.48182290125021227,0.21151093203388127,0.06923480335266508,0.43099440693540725,0.4067898652090903,1,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.15676409794788612,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-12,0.15323460964949595,0.5360023017817275,0.053095745042832036,0.5286808409349543,0.5179867115423067,0.5371892281236355,0.4773365777607765,0.2036826632610529,0.07145384389003562,0.41112932010573244,0.4035644105250862,1,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.12454110989041667,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-15,0.13932519719674738,0.5066733947668667,0.07624002838112515,0.5131183448072566,0.510443498028747,0.5079353457316316,0.4470534488702283,0.17096669802828024,0.06886629573113778,0.41863964449378055,0.4103979991899711,1,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.16301833413212471,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-16,0.14467498563684658,0.5179536830646552,0.06421454486877948,0.5168237107491439,0.5051632319458259,0.5191867785601443,0.4554654724142417,0.18191453885255582,0.06986558782721111,0.41692101132097115,0.4106166790323173,1,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.1522773554014212,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-17,0.15430474229789273,0.5382583428685892,0.06307952204576942,0.5286808409349543,0.5270386259405808,0.5394394981590358,0.4728501429371265,0.19539331075080013,0.07196557054506797,0.4115968853107499,0.4144434928555444,1,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.1219578519531074,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-18,0.14574486834184772,0.5202097655832567,0.03682266938291877,0.5309040605000866,0.5202497005315185,0.5214370899213001,0.45714784372278,0.18286606892152868,0.0717354497142475,0.4369315711701567,0.41307677512256735,1,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.12766825391521544,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-19,0.14717163897288635,0.523217834176319,0.04102295810938353,0.5168237107491439,0.5157237641116681,0.5244374637437526,0.46668139247204515,0.1886244903578127,0.06971755619417117,0.4181685357152112,0.4138968141041366,1,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.13609787885333532,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-22,0.14003844191910667,0.5081774083475281,0.04337605245777388,0.5049666213915629,0.5066718912719671,0.50943551197998,0.4543438358747755,0.1737821061764816,0.0674035601214881,0.4302071740952087,0.4085939426267595,1,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.1691366312103402,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-23,0.14396167842863836,0.5164496694839937,0.03399625308210168,0.5138594179956341,0.5127064454593856,0.5176866123117958,0.46219501331550233,0.17775510945062634,0.06717021779546878,0.43006412562602314,0.41045267957778653,1,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.15676409794788612,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-24,0.1428918269665617,0.5141935869653924,0.04796751244041768,0.5168237107491439,0.5149694344485974,0.5154363009506402,0.46612060203586575,0.17624439679795412,0.06674861443295066,0.39782693149470316,0.4080472430208941,1,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.14507136394626505,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-25,0.14931149811166203,0.5277299577817824,0.04844967954235188,0.5257165890096736,0.524775636951369,0.5289380451403087,0.47677578732459686,0.1921265904299403,0.06962260065885864,0.39750409329371217,0.3998469366230323,1,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.11883070792830863,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-26,0.15216475818741923,0.5337462192631259,0.05876358446509149,0.5271987353864285,0.53382750979107,0.5349389167624796,0.4790189490693148,0.19585434658839707,0.06944078261275755,0.39593839329526004,0.4010496549014784,1,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.11135281232842698,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
2004-03-29,0.15537456251704498,0.5405144253871907,0.03822356736606416,0.5323862068768416,0.5293015733712194,0.5416898095201916,0.4835053282258575,0.20255452652888828,0.07175959128497547,0.4020551607579439,0.3995189377139706,1,,0.0,0.8333333333333333,0.5,0.0,0.7697321808133766,0.10006797344291343,0.0,,0.3577750292809882,0.045454545454546746,0.7975050093152545
