Date,Unnamed: 0,SAN_Adj_Close,SAN_Close,SAN_Volume,SAN_High,SAN_Low,SAN_Open,BBVA_Price,IBEX,SP500,EURUSD,OIL,eventos_negativos,year,gdp_growth,hicp_es,hicp_es_yoy,hicp_es_gap_ecb,ecb_refi_rate,ecb_refi_rate_diff,bce_hike,house_price_index_es,vix,vix,vix,vix,vix,vix,bce_hike_strict
2003-12-16,10,2.399266242980957,7.6943039894104,36616236,7.71161413192749,7.642374038696289,7.6943039894104,10.001344680786133,7487.0,1075.1300048828125,1.2321947813034058,32.88999938964844,0,2003,2.9392895953076,,,,,,0,,15.930000305175781,15.930000305175781,17.450000762939453,15.899999618530273,17.270000457763672,0,
2003-12-17,11,2.4127604961395264,7.737578868865967,33054680,7.737578868865967,7.659684181213379,7.737578868865967,10.020559310913086,7506.2998046875,1076.47998046875,1.2402024269104004,33.349998474121094,0,2003,2.9392895953076,,,,,,0,,15.579999923706055,15.579999923706055,16.270000457763672,15.520000457763672,16.1200008392334,0,
2003-12-18,12,2.431652784347534,7.798163890838623,33749485,7.798163890838623,7.685648918151855,7.798163890838623,10.15506362915039,7585.5,1089.1800537109375,1.2422977685928345,33.709999084472656,0,2003,2.9392895953076,,,,,,0,,16.15999984741211,16.15999984741211,16.190000534057617,14.65999984741211,15.59000015258789,0,
2003-12-19,13,2.439748525619507,7.824129104614258,66625455,7.824129104614258,7.746233940124512,7.824129104614258,10.164670944213867,7617.60009765625,1088.6600341796875,1.2384973764419556,33.02000045776367,0,2003,2.9392895953076,,,,,,0,,16.420000076293945,16.420000076293945,16.809999465942383,15.710000038146973,16.65999984741211,0,
2003-12-22,14,2.4424471855163574,7.832784175872803,108726988,7.876059055328369,7.772199153900146,7.832784175872803,10.23192310333252,7619.10009765625,1092.93994140625,1.2398948669433594,31.8700008392334,0,2003,2.9392895953076,,,,,,0,,16.940000534057617,16.940000534057617,17.309999465942383,16.610000610351562,17.059999465942383,0,
2003-12-23,15,2.482929944992065,7.962608814239502,38305465,7.962608814239502,7.850093841552734,7.962608814239502,10.337605476379396,7696.5,1096.02001953125,1.2400025129318235,31.950000762939453,0,2003,2.9392895953076,,,,,,0,,16.489999771118164,16.489999771118164,17.399999618530273,16.290000915527344,17.31999969482422,0,
2003-12-29,16,2.5126166343688965,8.05781364440918,43554776,8.066469192504883,7.962608814239502,8.05781364440918,10.481717109680176,7760.39990234375,1109.47998046875,1.2483927011489868,32.400001525878906,0,2003,2.9392895953076,,,,,,0,,17.09000015258789,17.09000015258789,17.860000610351562,17.06999969482422,17.809999465942383,0,
2003-12-30,17,2.534209012985229,8.127054214477539,41305480,8.170329093933105,8.05781364440918,8.127054214477539,10.520146369934082,7737.2001953125,1109.6400146484375,1.2548940181732178,32.790000915527344,0,2003,2.9392895953076,,,,,,0,,17.68000030517578,17.68000030517578,17.969999313354492,17.200000762939453,17.31999969482422,0,
2004-01-05,18,2.5935821533203125,8.317463874816895,63575652,8.343428611755371,8.239568710327148,8.317463874816895,10.827584266662598,7911.39990234375,1122.219970703125,1.2686975002288818,33.779998779296875,0,2004,3.1145314799161,,,,,,0,,17.489999771118164,17.489999771118164,18.489999771118164,17.440000534057617,18.450000762939453,0,
2004-01-07,19,2.574690341949463,8.256878852844238,55716042,8.455945014953613,8.248224258422852,8.256878852844238,10.827584266662598,7913.7001953125,1126.3299560546875,1.2640947103500366,33.619998931884766,0,2004,3.1145314799161,,,,,,0,,15.5,15.5,16.75,15.5,16.719999313354492,0,
2004-01-08,20,2.5638952255249023,8.222258567810059,83295882,8.369394302368164,8.196293830871582,8.222258567810059,10.789155006408691,7943.39990234375,1131.9200439453125,1.2774981260299685,33.97999954223633,0,2004,3.1145314799161,,,,,,0,,15.609999656677246,15.609999656677246,15.680000305175781,15.319999694824219,15.420000076293945,0,
2004-01-09,21,2.5827865600585938,8.282843589782715,51636481,8.334774017333984,8.161673545837402,8.282843589782715,10.779546737670898,7924.60009765625,1121.8599853515625,1.2858924865722656,34.310001373291016,0,2004,3.1145314799161,,,,,,0,,16.75,16.75,16.8799991607666,15.569999694824219,16.149999618530273,0,
2004-01-12,22,2.5827865600585938,8.282843589782715,51378887,8.282843589782715,8.170329093933105,8.282843589782715,10.597005844116213,7934.60009765625,1127.22998046875,1.2740962505340576,34.720001220703125,0,2004,3.1145314799161,,,,,,0,,16.81999969482422,16.81999969482422,17.459999084472656,16.790000915527344,17.31999969482422,0,
2004-01-13,23,2.566593885421753,8.230914115905762,56641924,8.352084159851074,8.213603973388672,8.230914115905762,10.577791213989258,7946.10009765625,1121.219970703125,1.278592586517334,34.43000030517578,0,2004,3.1145314799161,,,,,,0,,18.040000915527344,18.040000915527344,18.329999923706055,16.530000686645508,16.600000381469727,0,
2004-01-14,24,2.553100109100342,8.187639236450195,49199872,8.256878852844238,8.127054214477539,8.187639236450195,10.539361000061035,7978.10009765625,1130.52001953125,1.2651021480560305,34.5,0,2004,3.1145314799161,,,,,,0,,16.75,16.75,17.299999237060547,16.399999618530273,17.290000915527344,0,
2004-01-15,25,2.536906480789185,8.135708808898926,45810903,8.178983688354492,8.066469192504883,8.135708808898926,10.587397575378418,7957.2998046875,1132.050048828125,1.260096549987793,33.439998626708984,0,2004,3.1145314799161,,,,,,0,,15.5600004196167,15.5600004196167,17.309999465942383,15.489999771118164,17.06999969482422,0,
2004-01-16,26,2.553100109100342,8.187639236450195,32436365,8.204949378967285,8.127054214477539,8.187639236450195,10.693079948425291,7979.2998046875,1139.8299560546875,1.239802598953247,35.06999969482422,0,2004,3.1145314799161,,,,,,0,,15.0,15.0,15.4399995803833,14.899999618530273,15.399999618530273,0,
2004-01-20,27,2.499123334884644,8.014538764953613,131750295,8.144364356994629,8.014538764953613,8.014538764953613,10.510539054870604,7987.89990234375,1138.77001953125,1.2589067220687866,36.20000076293945,0,2004,3.1145314799161,,,,,,0,,15.210000038146973,15.210000038146973,16.1299991607666,15.09000015258789,15.770000457763672,0,
2004-01-21,28,2.518014907836914,8.07512378692627,78244732,8.083779335021973,8.005884170532227,8.07512378692627,10.606613159179688,8051.89990234375,1147.6199951171875,1.2659028768539429,34.58000183105469,0,2004,3.1145314799161,,,,,,0,,14.34000015258789,14.34000015258789,15.630000114440918,14.239999771118164,15.630000114440918,0,
2004-01-22,29,2.5638952255249023,8.222258567810059,186443628,8.256878852844238,8.127054214477539,8.222258567810059,10.702688217163086,8101.2998046875,1143.93994140625,1.2725075483322144,34.93000030517578,0,2004,3.1145314799161,,,,,,0,,14.710000038146973,14.710000038146973,14.869999885559082,14.010000228881836,14.199999809265137,0,
2004-01-23,30,2.5638952255249023,8.222258567810059,33983878,8.274188995361328,8.196293830871582,8.222258567810059,10.702688217163086,8114.5,1141.550048828125,1.2583048343658447,34.939998626708984,0,2004,3.1145314799161,,,,,,0,,14.84000015258789,14.84000015258789,15.050000190734863,14.5600004196167,14.729999542236328,0,
2004-01-26,31,2.536906480789185,8.135708808898926,73644548,8.265534400939941,8.09243392944336,8.135708808898926,10.548969268798828,8031.39990234375,1155.3699951171875,1.2487980127334597,34.470001220703125,0,2004,3.1145314799161,,,,,,0,,14.550000190734863,14.550000190734863,15.779999732971191,14.520000457763672,15.779999732971191,0,
2004-01-27,32,2.539606094360352,8.144364356994629,115975321,8.274188995361328,8.144364356994629,8.144364356994629,10.520146369934082,8061.10009765625,1144.050048828125,1.2636953592300415,34.119998931884766,0,2004,3.1145314799161,,,,,,0,,15.350000381469727,15.350000381469727,15.4399995803833,14.739999771118164,15.279999732971191,0,
2004-01-28,33,2.5638952255249023,8.222258567810059,81374591,8.222258567810059,8.09243392944336,8.222258567810059,10.606613159179688,8116.39990234375,1128.47998046875,1.2441989183425903,33.619998931884766,0,2004,3.1145314799161,,,,,,0,,16.780000686645508,16.780000686645508,17.059999465942383,15.289999961853027,15.369999885559082,0,
2004-01-29,34,2.507220506668091,8.040504455566406,75350981,8.153018951416016,8.031848907470703,8.040504455566406,10.424072265625,8013.10009765625,1134.1099853515625,1.2410026788711548,32.810001373291016,0,2004,3.1145314799161,,,,,,0,,17.139999389648438,17.139999389648438,17.65999984741211,16.790000915527344,16.8799991607666,0,
2004-01-30,35,2.493725299835205,7.997229099273682,79130739,8.09243392944336,7.92798900604248,7.997229099273682,10.289567947387695,7929.89990234375,1131.1300048828125,1.2468050718307495,33.04999923706055,0,2004,3.1145314799161,,,,,,0,,16.6299991607666,16.6299991607666,17.350000381469727,16.549999237060547,16.549999237060547,0,
2004-02-02,36,2.5039312839508057,7.962608814239502,50659108,7.979918956756592,7.884714126586914,7.919333934783935,10.174278259277344,7958.60009765625,1135.260009765625,1.2433016300201416,34.97999954223633,0,2004,3.1145314799161,,,,,,0,,17.110000610351562,17.110000610351562,17.559999465942383,16.670000076293945,17.450000762939453,0,
2004-02-03,37,2.5012097358703613,7.953954219818115,100274011,7.979918956756592,7.884714126586914,7.953954219818115,10.068596839904783,7960.2998046875,1136.030029296875,1.2534940242767334,34.099998474121094,0,2004,3.1145314799161,,,,,,0,,17.34000015258789,17.34000015258789,17.780000686645508,17.170000076293945,17.290000915527344,0,
2004-02-04,38,2.463106393814087,7.832784175872803,120845379,7.902023792266846,7.728923797607422,7.832784175872803,9.857233047485352,7888.7998046875,1126.52001953125,1.2539970874786377,33.099998474121094,0,2004,3.1145314799161,,,,,,0,,17.8700008392334,17.8700008392334,18.059999465942383,17.459999084472656,17.84000015258789,0,
2004-02-05,39,2.471271753311157,7.858748912811279,121816840,7.936644077301025,7.763544082641602,7.780854225158691,9.818802833557127,7949.10009765625,1128.5899658203125,1.2571974992752075,33.08000183105469,0,2004,3.1145314799161,,,,,,0,,17.709999084472656,17.709999084472656,17.989999771118164,17.600000381469727,17.90999984741211,0,
2004-02-06,40,2.5148184299468994,7.997229099273682,40710974,8.023194313049316,7.832784175872803,7.867403984069824,10.030166625976562,8024.89990234375,1142.760009765625,1.2700024843215942,32.47999954223633,0,2004,3.1145314799161,,,,,,0,,16.0,16.0,17.709999084472656,15.9399995803833,17.709999084472656,0,
2004-02-09,41,2.542035818099976,8.083779335021973,82309087,8.10974407196045,8.049159049987793,8.05781364440918,10.414463996887209,8135.2001953125,1139.81005859375,1.2694060802459717,32.83000183105469,0,2004,3.1145314799161,,,,,,0,,16.389999389648438,16.389999389648438,16.81999969482422,16.1200008392334,16.540000915527344,0,
2004-02-10,42,2.5583643913269043,8.135708808898926,147097919,8.135708808898926,8.05781364440918,8.066469192504883,10.56818389892578,8171.89990234375,1145.5400390625,1.26850426197052,33.869998931884766,0,2004,3.1145314799161,,,,,,0,,15.9399995803833,15.9399995803833,16.760000228881836,15.84000015258789,16.40999984741211,0,
2004-02-11,43,2.5529208183288574,8.118398666381836,90845784,8.127054214477539,8.040504455566406,8.09243392944336,10.56818389892578,8197.2001953125,1157.760009765625,1.2830052375793457,34.0,0,2004,3.1145314799161,,,,,,0,,15.390000343322754,15.390000343322754,16.15999984741211,15.260000228881836,15.899999618530273,0,
2004-02-12,44,2.555643081665039,8.127054214477539,74120177,8.153018951416016,8.049159049987793,8.118398666381836,10.539361000061035,8242.2998046875,1152.1099853515625,1.2818048000335691,33.97999954223633,0,2004,3.1145314799161,,,,,,0,,15.3100004196167,15.3100004196167,15.720000267028809,15.229999542236328,15.359999656677246,0,
2004-02-13,45,2.533869504928589,8.05781364440918,28449221,8.135708808898926,8.005884170532227,8.09243392944336,10.500930786132812,8199.599609375,1145.81005859375,1.272799015045166,34.560001373291016,0,2004,3.1145314799161,,,,,,0,,15.579999923706055,15.579999923706055,16.030000686645508,14.859999656677246,15.119999885559082,0,
2004-02-17,46,2.5039312839508057,7.962608814239502,45476641,8.101088523864746,7.936644077301025,8.09243392944336,10.481717109680176,8258.900390625,1156.989990234375,1.2857933044433594,35.15999984741211,0,2004,3.1145314799161,,,,,,0,,15.399999618530273,15.399999618530273,15.960000038146973,15.319999694824219,15.630000114440918,0,
2004-02-18,47,2.51754093170166,8.005884170532227,32634819,8.049159049987793,7.971263885498047,8.014538764953613,10.548969268798828,8283.0,1151.8199462890625,1.2725075483322144,35.45000076293945,0,2004,3.1145314799161,,,,,,0,,15.59000015258789,15.59000015258789,15.760000228881836,15.300000190734863,15.510000228881836,0,
2004-02-19,48,2.5638091564178467,8.153018951416016,39718104,8.153018951416016,8.014538764953613,8.023194313049316,10.750724792480469,8340.599609375,1147.06005859375,1.2757054567337036,36.0,0,2004,3.1145314799161,,,,,,0,,15.800000190734863,15.800000190734863,15.970000267028809,15.199999809265137,15.329999923706055,0,
2004-02-20,49,2.5311484336853027,8.049159049987793,37471671,8.10974407196045,7.997229099273682,8.09243392944336,10.597005844116213,8237.7998046875,1144.1099853515625,1.2542015314102173,35.599998474121094,0,2004,3.1145314799161,,,,,,0,,16.040000915527344,16.040000915527344,16.549999237060547,15.819999694824219,15.850000381469727,0,
2004-02-23,50,2.528426170349121,8.040504455566406,39203697,8.101088523864746,7.997229099273682,8.049159049987793,10.577791213989258,8245.2001953125,1140.989990234375,1.2571974992752075,34.349998474121094,0,2004,3.1145314799161,,,,,,0,,16.290000915527344,16.290000915527344,16.780000686645508,16.25,16.5,0,
2004-02-24,51,2.509373903274536,7.979918956756592,28885927,8.040504455566406,7.902023792266846,8.014538764953613,10.43367862701416,8159.60009765625,1139.0899658203125,1.2677966356277466,34.58000183105469,0,2004,3.1145314799161,,,,,,0,,15.899999618530273,15.899999618530273,16.760000228881836,15.770000457763672,16.3799991607666,0,
2004-02-25,52,2.512096643447876,7.988574028015137,70671793,8.040504455566406,7.910678863525391,7.971263885498047,10.472108840942385,8173.60009765625,1143.6700439453125,1.249703288078308,35.68000030517578,0,2004,3.1145314799161,,,,,,0,,14.930000305175781,14.930000305175781,16.049999237060547,14.930000305175781,15.579999923706055,0,
2004-02-26,53,2.495766878128052,7.936644077301025,26407802,8.031848907470703,7.867403984069824,8.031848907470703,10.472108840942385,8160.2001953125,1144.9100341796875,1.244802951812744,35.5099983215332,0,2004,3.1145314799161,,,,,,0,,14.829999923706055,14.829999923706055,15.329999923706055,14.6899995803833,15.319999694824219,0,
2004-02-27,54,2.5365917682647705,8.066469192504883,39630062,8.066469192504883,7.953954219818115,7.979918956756592,10.664258003234863,8249.400390625,1144.93994140625,1.2494065761566162,36.15999984741211,0,2004,3.1145314799161,,,,,,0,,14.550000190734863,14.550000190734863,14.770000457763672,13.800000190734863,13.800000190734863,0,
2004-03-01,55,2.5148184299468994,7.997229099273682,41268900,8.083779335021973,7.979918956756592,7.997229099273682,10.664258003234863,8300.400390625,1155.969970703125,1.244802951812744,36.86000061035156,0,2004,3.1145314799161,79.34,,,,,0,,14.4399995803833,14.4399995803833,15.050000190734863,14.399999618530273,14.90999984741211,0,
2004-03-02,56,2.525705099105835,8.031848907470703,32039199,8.040504455566406,7.988574028015137,8.031848907470703,10.760332107543944,8354.0,1149.0999755859375,1.220405101776123,36.65999984741211,0,2004,3.1145314799161,,,,,,0,,14.859999656677246,14.859999656677246,14.890000343322754,14.180000305175781,14.59000015258789,0,
2004-03-03,57,2.48215913772583,7.893369197845459,65815409,8.023194313049316,7.824129104614258,7.893369197845459,10.65464973449707,8280.400390625,1151.030029296875,1.2190959453582764,35.79999923706055,0,2004,3.1145314799161,,,,,,0,,14.550000190734863,14.550000190734863,15.270000457763672,14.470000267028809,14.729999542236328,0,
2004-03-04,58,2.525705099105835,8.031848907470703,93068885,8.031848907470703,7.867403984069824,8.031848907470703,10.779546737670898,8337.900390625,1154.8699951171875,1.220703125,36.63999938964844,0,2004,3.1145314799161,,,,,,0,,14.399999618530273,14.399999618530273,14.5,14.1899995803833,14.449999809265137,0,
2004-03-05,59,2.525705099105835,8.031848907470703,42537807,8.101088523864746,7.94529914855957,8.031848907470703,10.779546737670898,8346.099609375,1156.8599853515625,1.2367972135543823,37.2599983215332,0,2004,3.1145314799161,,,,,,0,,14.479999542236328,14.479999542236328,14.819999694824219,13.829999923706055,14.8100004196167,0,
2004-03-08,60,2.525705099105835,8.031848907470703,17721583,8.05781364440918,7.997229099273682,8.031848907470703,10.837191581726074,8369.7001953125,1147.199951171875,1.242606520652771,36.56999969482422,0,2004,3.1145314799161,,,,,,0,,15.789999961853027,15.789999961853027,15.829999923706055,14.539999961853027,14.829999923706055,0,
2004-03-09,61,2.495766878128052,7.936644077301025,32890301,8.005884170532227,7.902023792266846,7.936644077301025,10.683472633361816,8286.7001953125,1140.5799560546875,1.2319064140319824,36.27999877929688,0,2004,3.1145314799161,,,,,,0,,16.600000381469727,16.600000381469727,16.739999771118164,15.5600004196167,15.569999694824219,0,
2004-03-10,62,2.5012097358703613,7.953954219818115,29805526,8.005884170532227,7.850093841552734,7.953954219818115,10.683472633361816,8292.900390625,1123.8900146484375,1.2231967449188232,36.09999847412109,0,2004,3.1145314799161,,,,,,0,,18.670000076293945,18.670000076293945,18.700000762939453,16.110000610351562,16.1200008392334,0,
2004-03-11,63,2.433168411254883,7.737578868865967,49217836,7.876059055328369,7.685648918151855,7.737578868865967,10.414463996887209,8112.39990234375,1106.780029296875,1.235101580619812,36.77999877929688,1,2004,3.1145314799161,,,,,,0,,20.670000076293945,20.670000076293945,20.690000534057617,17.6299991607666,18.809999465942383,0,
2004-03-12,64,2.4032304286956787,7.642374038696289,50375575,7.6769938468933105,7.382722854614258,7.642374038696289,10.337605476379396,8032.60009765625,1120.5699462890625,1.2224042415618896,36.18999862670898,1,2004,3.1145314799161,,,,,,0,,18.299999237060547,18.299999237060547,20.079999923706055,18.059999465942383,19.940000534057617,0,
2004-03-15,65,2.2970848083496094,7.30482816696167,72334144,7.495237827301025,7.296173095703125,7.30482816696167,9.818802833557127,7699.10009765625,1104.489990234375,1.22720468044281,37.43999862670898,1,2004,3.1145314799161,,,,,,0,,21.1299991607666,21.1299991607666,21.389999389648438,18.860000610351562,18.979999542236328,0,
2004-03-16,66,2.337909698486328,7.434652805328369,60924743,7.53851318359375,7.235588073730469,7.434652805328369,9.962915420532228,7810.7001953125,1110.699951171875,1.2261061668395996,37.47999954223633,1,2004,3.1145314799161,,,,,,0,,20.34000015258789,20.34000015258789,20.940000534057617,19.860000610351562,20.270000457763672,0,
2004-03-17,67,2.411395072937012,7.668338775634766,59847869,7.6769938468933105,7.486583232879639,7.668338775634766,10.26074504852295,7948.10009765625,1123.75,1.2227030992507937,38.18000030517578,1,2004,3.1145314799161,,,,,,0,,18.110000610351562,18.110000610351562,19.549999237060547,17.979999542236328,19.540000915527344,0,
2004-03-18,68,2.3460750579833984,7.460618019104004,34936192,7.702959060668945,7.408688068389893,7.460618019104004,9.991737365722656,7820.39990234375,1122.3199462890625,1.2388964891433716,37.93000030517578,1,2004,3.1145314799161,,,,,,0,,18.530000686645508,18.530000686645508,19.229999542236328,18.350000381469727,18.3799991607666,0,
2004-03-19,69,2.356961250305176,7.495237827301025,38921294,7.53851318359375,7.356758117675781,7.495237827301025,10.15506362915039,7879.10009765625,1109.780029296875,1.2269035577774048,38.08000183105469,1,2004,3.1145314799161,,,,,,0,,19.149999618530273,19.149999618530273,19.25,17.889999389648438,17.979999542236328,0,
2004-03-22,70,2.302528142929077,7.322137832641602,41153836,7.400032997131348,7.252898216247559,7.322137832641602,9.943699836730955,7727.7998046875,1095.4000244140625,1.2345983982086182,37.11000061035156,1,2004,3.1145314799161,,,,,,0,,21.579999923706055,21.579999923706055,22.670000076293945,20.610000610351562,20.610000610351562,0,
2004-03-23,71,2.3324670791625977,7.417343139648437,32254577,7.50389289855957,7.322137832641602,7.417343139648437,10.078204154968262,7768.2998046875,1093.949951171875,1.2345069646835327,37.45000076293945,1,2004,3.1145314799161,,,,,,0,,20.670000076293945,20.670000076293945,21.329999923706055,20.010000228881836,21.059999465942383,0,
2004-03-24,72,2.324302196502685,7.391377925872803,45510069,7.53851318359375,7.348103046417236,7.391377925872803,10.145456314086914,7752.89990234375,1091.3299560546875,1.2139016389846802,37.0099983215332,1,2004,3.1145314799161,,,,,,0,,19.809999465942383,19.809999465942383,20.829999923706055,19.450000762939453,20.239999771118164,0,
2004-03-25,73,2.3732924461364746,7.547167778015137,45967534,7.642374038696289,7.460618019104004,7.547167778015137,10.327998161315918,7914.7998046875,1109.18994140625,1.2136952877044678,35.5099983215332,1,2004,3.1145314799161,,,,,,0,,17.8799991607666,17.8799991607666,19.579999923706055,17.610000610351562,19.579999923706055,0,
2004-03-26,74,2.3950650691986084,7.616408824920654,55753043,7.659684181213379,7.564477920532227,7.616408824920654,10.366427421569824,7952.7998046875,1108.06005859375,1.212694525718689,35.72999954223633,1,2004,3.1145314799161,,,,,,0,,17.329999923706055,17.329999923706055,18.229999542236328,16.670000076293945,18.190000534057617,0,
2004-03-29,75,2.419560194015503,7.6943039894104,36265320,7.720269203186035,7.512547969818115,7.6943039894104,10.443286895751951,8021.10009765625,1122.469970703125,1.216604232788086,35.45000076293945,1,2004,3.1145314799161,,,,,,0,,16.5,16.5,17.170000076293945,16.290000915527344,17.110000610351562,0,
2004-03-30,76,2.4250028133392334,7.71161413192749,20539511,7.728923797607422,7.651029109954834,7.71161413192749,10.39525032043457,8004.2001953125,1127.0,1.2185016870498655,36.25,1,2004,3.1145314799161,,,,,,0,,16.280000686645508,16.280000686645508,16.799999237060547,16.1299991607666,16.68000030517578,0,
2004-03-31,77,2.4086742401123047,7.659684181213379,28777641,7.754889011383057,7.642374038696289,7.659684181213379,10.347211837768556,8018.10009765625,1126.2099609375,1.231299638748169,35.7599983215332,1,2004,3.1145314799161,,,,,,0,,16.739999771118164,16.739999771118164,16.959999084472656,16.229999542236328,16.329999923706055,0,
2004-04-01,78,2.441334247589112,7.763544082641602,36450817,7.763544082641602,7.659684181213379,7.763544082641602,10.472108840942385,8097.89990234375,1132.1700439453125,1.2365065813064575,34.27000045776367,0,2004,3.1145314799161,80.45,,,,,0,,16.649999618530273,16.649999618530273,17.25,16.649999618530273,16.760000228881836,0,
2004-04-02,79,2.520261526107788,8.014538764953613,74563484,8.014538764953613,7.728923797607422,8.014538764953613,10.741116523742676,8269.7001953125,1141.81005859375,1.2129004001617432,34.38999938964844,0,2004,3.1145314799161,,,,,,0,,15.640000343322754,15.640000343322754,16.549999237060547,15.210000038146973,15.210000038146973,0,
2004-04-05,80,2.525705099105835,8.031848907470703,25119940,8.083779335021973,7.971263885498047,8.031848907470703,10.779546737670898,8285.900390625,1150.5699462890625,1.201302170753479,34.380001068115234,0,2004,3.1145314799161,,,,,,0,,14.970000267028809,14.970000267028809,16.639999389648438,14.8100004196167,16.170000076293945,0,
2004-04-06,81,2.525705099105835,8.031848907470703,45778071,8.07512378692627,7.962608814239502,8.031848907470703,10.779546737670898,8281.7998046875,1148.1600341796875,1.213106393814087,34.970001220703125,0,2004,3.1145314799161,,,,,,0,,15.319999694824219,15.319999694824219,15.529999732971191,15.069999694824219,15.350000381469727,0,
2004-04-07,82,2.5502004623413086,8.10974407196045,28179807,8.10974407196045,8.005884170532227,8.10974407196045,10.866013526916504,8294.7998046875,1140.530029296875,1.216604232788086,36.150001525878906,0,2004,3.1145314799161,,,,,,0,,15.760000228881836,15.760000228881836,16.360000610351562,15.34000015258789,15.40999984741211,0,
2004-04-08,83,2.5855801105499268,8.222258567810059,38079307,8.222258567810059,8.083779335021973,8.222258567810059,10.952481269836426,8390.099609375,1139.3199462890625,1.2077003717422483,37.13999938964844,0,2004,3.1145314799161,,,,,,0,,16.260000228881836,16.260000228881836,16.81999969482422,14.960000038146973,14.960000038146973,0,
2004-04-13,84,2.57197380065918,8.178983688354492,53658395,8.282843589782715,8.170329093933105,8.178983688354492,10.97169589996338,8444.2998046875,1129.43994140625,1.193801760673523,37.209999084472656,0,2004,3.1145314799161,,,,,,0,,17.260000228881836,17.260000228881836,17.979999542236328,15.289999961853027,15.289999961853027,0,
2004-04-14,85,2.542035818099976,8.083779335021973,39082980,8.127054214477539,8.014538764953613,8.083779335021973,10.741116523742676,8352.0,1128.1700439453125,1.1947003602981567,36.720001220703125,0,2004,3.1145314799161,,,,,,0,,15.619999885559082,15.619999885559082,17.709999084472656,15.600000381469727,17.290000915527344,0,
